Date,AAPL,AMZN,KO,MSFT,NKE
"2017-12-11",43.1675,1168.920044,45.330002,85.230003,61.91
"2017-12-12",42.924999,1165.079956,45.290001,85.580002,62.169998
"2017-12-13",43.067501,1164.130005,45.900002,85.349998,64.300003
"2017-12-14",43.055,1174.26001,46.029999,84.690002,64.529999
"2017-12-15",43.4925,1179.140015,46.189999,86.849998,64.790001
"2017-12-18",44.105,1190.579956,45.93,86.379997,64.809998
"2017-12-19",43.634998,1187.380005,46.130001,85.830002,64.239998
"2017-12-20",43.587502,1177.619995,46.080002,85.519997,63.59
"2017-12-21",43.752499,1174.76001,45.599998,85.5,64.769997
"2017-12-22",43.752499,1168.359985,45.59,85.510002,63.290001
"2017-12-26",42.642502,1176.76001,45.810001,85.400002,63.650002
"2017-12-27",42.650002,1182.26001,45.93,85.709999,62.950001
"2017-12-28",42.77,1186.099976,45.720001,85.720001,62.950001
"2017-12-29",42.307499,1169.469971,45.880001,85.540001,62.549999
"2018-01-02",43.064999,1189.01001,45.540001,85.949997,63.490002
"2018-01-03",43.057499,1204.199951,45.439999,86.349998,63.48
"2018-01-04",43.2575,1209.589966,46.080002,87.110001,63.439999
"2018-01-05",43.75,1229.140015,46.07,88.190002,63.98
"2018-01-08",43.587502,1246.869995,46,88.279999,64.550003
"2018-01-09",43.5825,1252.699951,46.23,88.220001,64.089996
"2018-01-10",43.572498,1254.329956,46.07,87.82,64.220001
"2018-01-11",43.82,1276.680054,46.040001,88.080002,64.290001
"2018-01-12",44.272499,1305.199951,46.150002,89.599998,64.669998
"2018-01-16",44.047501,1304.859985,46.529999,88.349998,63.419998
"2018-01-17",44.775002,1295,46.82,90.139999,63.810001
"2018-01-18",44.814999,1293.319946,46.880001,90.099998,64.110001
"2018-01-19",44.615002,1294.579956,47.16,90,67.209999
"2018-01-22",44.25,1327.310059,47.380001,91.610001,66.389999
"2018-01-23",44.259998,1362.540039,47.450001,91.900002,67.139999
"2018-01-24",43.555,1357.51001,47.830002,91.82,68
"2018-01-25",42.7775,1377.949951,47.84,92.330002,67.709999
"2018-01-26",42.877499,1402.050049,48.529999,94.059998,68.040001
"2018-01-29",41.990002,1417.680054,47.700001,93.919998,67.580002
"2018-01-30",41.7425,1437.819946,47.41,92.739998,67.330002
"2018-01-31",41.857498,1450.890015,47.59,95.010002,68.220001
"2018-02-01",41.945,1390,47.450001,94.260002,67.650002
"2018-02-02",40.125,1429.949951,46.73,91.779999,67.220001
"2018-02-05",39.122501,1390,44.889999,88,64.389999
"2018-02-06",40.7575,1442.839966,44.669998,91.330002,65.220001
"2018-02-07",39.884998,1416.780029,44.560001,89.610001,65.629997
"2018-02-08",38.787498,1350.5,43.099998,85.010002,62.490002
"2018-02-09",39.102501,1339.599976,43.130001,88.18,65.489998
"2018-02-12",40.677502,1386.22998,43.970001,89.129997,65.980003
"2018-02-13",41.084999,1414.51001,44.189999,89.830002,65.870003
"2018-02-14",41.842499,1451.050049,44.099998,90.809998,67.959999
"2018-02-15",43.247501,1461.76001,44.779999,92.660004,68.290001
"2018-02-16",43.107498,1448.689941,44.98,92,68.300003
"2018-02-20",42.962502,1468.349976,43.990002,92.720001,67.489998
"2018-02-21",42.767502,1482.920044,43.34,91.489998,67.050003
"2018-02-22",43.125,1485.339966,43.52,91.730003,67.129997
"2018-02-23",43.875,1500,44.040001,94.059998,68.160004
"2018-02-26",44.7425,1521.949951,44.029999,95.419998,69.650002
"2018-02-27",44.5975,1511.97998,43.619999,94.199997,68.029999
"2018-02-28",44.529999,1512.449951,43.220001,93.769997,67.029999
"2018-03-01",43.75,1493.449951,43.43,92.849998,66.32
"2018-03-02",44.052502,1500.25,43.720001,93.050003,65.889999
"2018-03-05",44.205002,1523.609985,43.889999,93.639999,65.050003
"2018-03-06",44.1675,1537.640015,43.93,93.32,65.239998
"2018-03-07",43.7575,1545,43.82,93.860001,64.169998
"2018-03-08",44.235001,1551.859985,44.450001,94.43,65.110001
"2018-03-09",44.994999,1578.890015,44.82,96.540001,66.300003
"2018-03-12",45.43,1598.390015,44.529999,96.769997,66.82
"2018-03-13",44.9925,1588.180054,44.57,94.410004,66.169998
"2018-03-14",44.610001,1591,43.779999,93.849998,66.199997
"2018-03-15",44.662498,1582.319946,43.669998,94.18,66.389999
"2018-03-16",44.505001,1571.680054,43.459999,94.599998,65.910004
"2018-03-19",43.825001,1544.930054,43.259998,92.889999,65.709999
"2018-03-20",43.810001,1586.51001,43.16,93.129997,66.800003
"2018-03-21",42.817501,1581.859985,43,92.480003,66.349998
"2018-03-22",42.212502,1544.920044,42.759998,89.790001,64.419998
"2018-03-23",41.235001,1495.560059,42.330002,87.18,64.629997
"2018-03-26",43.192501,1555.859985,42.689999,93.779999,65.900002
"2018-03-27",42.084999,1497.050049,42.889999,89.470001,66.169998
"2018-03-28",41.619999,1431.420044,43.32,89.389999,65.440002
"2018-03-29",41.945,1447.339966,43.43,91.269997,66.440002
"2018-04-02",41.669998,1371.98999,42.669998,88.519997,64.120003
"2018-04-03",42.0975,1392.050049,43.380001,89.709999,66.699997
"2018-04-04",42.9025,1410.569946,44.240002,92.330002,68.419998
"2018-04-05",43.200001,1451.75,44.400002,92.379997,69.589996
"2018-04-06",42.095001,1405.22998,43.919998,90.230003,67.550003
"2018-04-09",42.512501,1406.079956,43.830002,90.769997,67.18
"2018-04-10",43.3125,1436.219971,43.990002,92.879997,67
"2018-04-11",43.110001,1427.050049,43.990002,91.860001,66.830002
"2018-04-12",43.535,1448.5,44.029999,93.580002,67.769997
"2018-04-13",43.682499,1430.790039,44.509998,93.080002,67.25
"2018-04-16",43.955002,1441.5,44.68,94.169998,67.059998
"2018-04-17",44.560001,1503.829956,44.880001,96.07,67.510002
"2018-04-18",44.459999,1527.839966,44.509998,96.440002,66.199997
"2018-04-19",43.200001,1556.910034,44.310001,96.110001,65.730003
"2018-04-20",41.43,1527.48999,43.740002,95,66.089996
"2018-04-23",41.310001,1517.859985,43.98,95.349998,66.879997
"2018-04-24",40.735001,1460.089966,43.07,93.120003,66.970001
"2018-04-25",40.912498,1460.170044,42.43,92.309998,66.669998
"2018-04-26",41.055,1517.959961,42.75,94.260002,68.050003
"2018-04-27",40.580002,1572.619995,43.310001,95.82,69.559998
"2018-04-30",41.314999,1566.130005,43.209999,93.519997,68.389999
"2018-05-01",42.275002,1582.26001,42.59,95,68.099998
"2018-05-02",44.142502,1569.680054,42.060001,93.510002,68.260002
"2018-05-03",44.2225,1572.079956,41.889999,94.07,66.900002
"2018-05-04",45.9575,1580.949951,42.360001,95.160004,68.099998
"2018-05-07",46.290001,1600.140015,42.139999,96.220001,69.339996
"2018-05-08",46.512501,1592.390015,41.810001,95.809998,68.459999
"2018-05-09",46.84,1608,41.779999,96.940002,67.949997
"2018-05-10",47.509998,1609.079956,42.18,97.910004,67.919998
"2018-05-11",47.147499,1602.910034,42.139999,97.699997,68.43
"2018-05-14",47.037498,1601.540039,42.040001,98.029999,68.839996
"2018-05-15",46.610001,1576.119995,41.720001,97.32,69.5
"2018-05-16",47.044998,1587.280029,41.549999,97.150002,71.339996
"2018-05-17",46.747501,1581.76001,42.299999,96.18,70.940002
"2018-05-18",46.577499,1574.369995,42.18,96.360001,71.32
"2018-05-21",46.907501,1585.459961,42.41,97.599998,71.379997
"2018-05-22",46.790001,1581.400024,42.25,97.5,71.309998
"2018-05-23",47.09,1601.859985,42.400002,98.660004,71.339996
"2018-05-24",47.037498,1603.069946,42.32,98.309998,72.18
"2018-05-25",47.145,1610.150024,42.400002,98.360001,72.25
"2018-05-29",46.974998,1612.869995,42.68,98.010002,70.919998
"2018-05-30",46.875,1624.890015,43.130001,98.949997,72.230003
"2018-05-31",46.717499,1629.619995,43,98.839996,71.800003
"2018-06-01",47.560001,1641.540039,43.119999,100.790001,72.760002
"2018-06-04",47.9575,1665.27002,43.490002,101.669998,73.830002
"2018-06-05",48.327499,1696.349976,43.110001,102.190002,74.050003
"2018-06-06",48.494999,1695.75,43.459999,102.489998,74.75
"2018-06-07",48.365002,1689.300049,43.439999,100.879997,74.760002
"2018-06-08",47.924999,1683.98999,43.950001,101.629997,74.900002
"2018-06-11",47.807499,1689.119995,44.130001,101.050003,74.589996
"2018-06-12",48.07,1698.75,44.41,101.309998,74.290001
"2018-06-13",47.674999,1704.859985,44.18,100.849998,74.110001
"2018-06-14",47.700001,1723.859985,43.580002,101.419998,74.699997
"2018-06-15",47.209999,1715.969971,44.119999,100.129997,75.839996
"2018-06-18",47.185001,1723.790039,43.549999,100.860001,75.610001
"2018-06-19",46.422501,1734.780029,43.599998,100.860001,74.260002
"2018-06-20",46.625,1750.079956,43.259998,101.870003,74.720001
"2018-06-21",46.365002,1730.219971,43.09,101.139999,73.940002
"2018-06-22",46.23,1715.670044,43.25,100.410004,73.43
"2018-06-25",45.5425,1663.150024,43.580002,98.389999,72.349998
"2018-06-26",46.107498,1691.089966,43.330002,99.080002,72.559998
"2018-06-27",46.040001,1660.51001,43.07,97.540001,71.349998
"2018-06-28",46.375,1701.449951,43.470001,98.629997,71.699997
"2018-06-29",46.2775,1699.800049,43.860001,98.610001,79.68
"2018-07-02",46.794998,1713.780029,43.75,100.010002,78.349998
"2018-07-03",45.98,1693.959961,43.990002,99.050003,76.279999
"2018-07-05",46.349998,1699.72998,44.66,99.760002,76.550003
"2018-07-06",46.9925,1710.630005,44.639999,101.160004,76.480003
"2018-07-09",47.645,1739.02002,44.400002,101.849998,77.279999
"2018-07-10",47.587502,1743.069946,44.970001,102.120003,77.57
"2018-07-11",46.970001,1755,44.790001,101.980003,77.360001
"2018-07-12",47.7575,1796.619995,44.669998,104.190002,77.370003
"2018-07-13",47.8325,1813.030029,44.740002,105.43,77.379997
"2018-07-16",47.727501,1822.48999,44.73,104.910004,77.75
"2018-07-17",47.862499,1843.930054,45.25,105.949997,77.470001
"2018-07-18",47.599998,1842.920044,45.119999,105.120003,76.589996
"2018-07-19",47.970001,1812.969971,45.110001,104.400002,76.949997
"2018-07-20",47.860001,1813.699951,45.279999,106.269997,76.959999
"2018-07-23",47.9025,1802,44.950001,107.970001,76.589996
"2018-07-24",48.25,1829.23999,45.259998,107.660004,75.529999
"2018-07-25",48.705002,1863.609985,46.09,110.830002,77.160004
"2018-07-26",48.552502,1808,46.240002,109.620003,78.150002
"2018-07-27",47.744999,1817.27002,46.209999,107.68,76.889999
"2018-07-30",47.477501,1779.219971,46.23,105.370003,75.959999
"2018-07-31",47.572498,1777.439941,46.630001,106.080002,76.910004
"2018-08-01",50.375,1797.170044,46.389999,106.279999,77.540001
"2018-08-02",51.8475,1834.329956,46.18,107.57,78.650002
"2018-08-03",51.997501,1823.290039,46.619999,108.040001,78.739998
"2018-08-06",52.267502,1847.75,46.650002,108.129997,79.510002
"2018-08-07",51.7775,1862.47998,46.5,108.879997,80.529999
"2018-08-08",51.8125,1886.52002,46.150002,109.489998,80.5
"2018-08-09",52.220001,1898.52002,46.349998,109.669998,81.260002
"2018-08-10",51.8825,1886.300049,46.080002,109,80.730003
"2018-08-13",52.217499,1896.199951,45.830002,108.209999,80.150002
"2018-08-14",52.4375,1919.650024,45.889999,109.559998,80.139999
"2018-08-15",52.560001,1882.619995,46.080002,107.660004,79.57
"2018-08-16",53.330002,1886.52002,46.220001,107.639999,80.050003
"2018-08-17",54.395,1882.219971,46.599998,107.580002,79.75
"2018-08-20",53.865002,1876.709961,46.73,106.870003,82.18
"2018-08-21",53.759998,1883.420044,46.220001,105.980003,82.949997
"2018-08-22",53.762501,1904.900024,45.93,107.059998,82.639999
"2018-08-23",53.872501,1902.900024,45.700001,107.559998,82.910004
"2018-08-24",54.040001,1905.390015,45.630001,108.400002,82.449997
"2018-08-27",54.485001,1927.680054,45.689999,109.599998,82.650002
"2018-08-28",54.924999,1932.819946,45.369999,110.260002,82.580002
"2018-08-29",55.744999,1998.099976,45.330002,112.019997,82.790001
"2018-08-30",56.2575,2002.380005,44.950001,111.949997,81.400002
"2018-08-31",56.907501,2012.709961,44.57,112.330002,82.199997
"2018-09-04",57.09,2039.51001,44.759998,111.709999,79.599998
"2018-09-05",56.717499,1994.819946,45.380001,108.489998,79.919998
"2018-09-06",55.775002,1958.310059,45.77,108.739998,80.400002
"2018-09-07",55.325001,1952.069946,45.720001,108.209999,80.300003
"2018-09-10",54.5825,1939.01001,46.060001,109.379997,82.099998
"2018-09-11",55.962502,1987.150024,46.02,111.239998,82.629997
"2018-09-12",55.267502,1990,46.240002,111.709999,83
"2018-09-13",56.602501,1989.869995,45.830002,112.910004,83.470001
"2018-09-14",55.959999,1970.189941,45.990002,113.370003,83.489998
"2018-09-17",54.470001,1908.030029,46.32,112.139999,83.260002
"2018-09-18",54.560001,1941.050049,45.93,113.209999,85.260002
"2018-09-19",54.592499,1926.420044,45.959999,111.699997,84.43
"2018-09-20",55.0075,1944.300049,46.639999,113.57,85.370003
"2018-09-21",54.415001,1915.01001,46.580002,114.260002,85.550003
"2018-09-24",55.197498,1934.359985,46.07,114.669998,84.269997
"2018-09-25",55.547501,1974.550049,45.68,114.449997,84.790001
"2018-09-26",55.105,1974.849976,45.849998,113.980003,83.699997
"2018-09-27",56.237499,2012.97998,46.009998,114.410004,84.540001
"2018-09-28",56.435001,2003,46.189999,114.370003,84.720001
"2018-10-01",56.814999,2004.359985,46.23,115.610001,84.459999
"2018-10-02",57.32,1971.310059,46.509998,115.150002,82.769997
"2018-10-03",58.017502,1952.76001,45.869999,115.169998,82.5
"2018-10-04",56.997501,1909.420044,45.849998,112.790001,80.18
"2018-10-05",56.072498,1889.650024,45.880001,112.129997,80.120003
"2018-10-08",55.942501,1864.420044,46.48,110.849998,80.230003
"2018-10-09",56.717499,1870.319946,46.389999,112.260002,80.419998
"2018-10-10",54.09,1755.25,45.68,106.160004,74.940002
"2018-10-11",53.612499,1719.359985,44.639999,105.910004,74.510002
"2018-10-12",55.5275,1788.609985,44.68,109.57,75.910004
"2018-10-15",54.34,1760.949951,44.91,107.599998,74.989998
"2018-10-16",55.537498,1819.959961,45.490002,111,77.480003
"2018-10-17",55.297501,1831.72998,45.860001,110.709999,76.480003
"2018-10-18",54.005001,1770.719971,45.610001,108.5,75.599998
"2018-10-19",54.827499,1764.030029,46.330002,108.660004,74.209999
"2018-10-22",55.162498,1789.300049,45.970001,109.629997,74.900002
"2018-10-23",55.682499,1768.699951,46.360001,108.099998,73.349998
"2018-10-24",53.772499,1664.199951,46.73,102.32,72.120003
"2018-10-25",54.950001,1782.170044,46.509998,108.300003,73.099998
"2018-10-26",54.075001,1642.810059,45.919998,106.959999,72.07
"2018-10-29",53.060001,1538.880005,46.459999,103.849998,72.190002
"2018-10-30",53.325001,1530.420044,47.630001,103.730003,74.510002
"2018-10-31",54.715,1598.01001,47.880001,106.809998,75.040001
"2018-11-01",55.555,1665.530029,47.740002,105.919998,76.790001
"2018-11-02",51.869999,1665.530029,48,106.160004,76.580002
"2018-11-05",50.397499,1627.800049,48.689999,107.510002,77.529999
"2018-11-06",50.942501,1642.810059,49.110001,107.720001,76.57
"2018-11-07",52.487499,1755.48999,49.369999,111.959999,77.970001
"2018-11-08",52.122501,1754.910034,49.330002,111.75,77.779999
"2018-11-09",51.1175,1712.430054,49.68,109.57,76.360001
"2018-11-12",48.5425,1636.849976,49.869999,106.870003,75.099998
"2018-11-13",48.057499,1631.170044,49.860001,106.940002,75.199997
"2018-11-14",46.700001,1599.01001,49.759998,104.970001,75.199997
"2018-11-15",47.852501,1619.439941,49.740002,107.279999,74.330002
"2018-11-16",48.3825,1593.410034,50.169998,108.290001,74.739998
"2018-11-19",46.465,1512.290039,50.509998,104.620003,72.519997
"2018-11-20",44.244999,1495.459961,49.380001,101.709999,71.120003
"2018-11-21",44.195,1516.72998,48.73,103.110001,72.370003
"2018-11-23",43.072498,1502.060059,49.02,103.07,71.489998
"2018-11-26",43.654999,1581.329956,48.869999,106.470001,72.709999
"2018-11-27",43.560001,1581.420044,49.369999,107.139999,72.089996
"2018-11-28",45.235001,1677.75,49.709999,111.120003,74.660004
"2018-11-29",44.887501,1673.569946,48.98,110.190002,74.339996
"2018-11-30",44.645,1690.170044,50.400002,110.889999,75.120003
"2018-12-03",46.205002,1772.359985,49.689999,112.089996,77.940002
"2018-12-04",44.172501,1668.400024,49.580002,108.519997,75.790001
"2018-12-06",43.68,1699.189941,49.380001,109.190002,75.540001
"2018-12-07",42.122501,1629.130005,49.09,104.82,73.339996
"2018-12-10",42.400002,1641.030029,49.240002,107.589996,72.510002
"2018-12-11",42.157501,1643.23999,49.540001,108.589996,73.57
"2018-12-12",42.275002,1663.540039,49.220001,109.080002,74.32
"2018-12-13",42.737499,1658.380005,49.470001,109.449997,72.93
"2018-12-14",41.369999,1591.910034,49.34,106.029999,72.529999
"2018-12-17",40.985001,1520.910034,48.330002,102.889999,69.900002
"2018-12-18",41.517502,1551.47998,48.32,103.970001,71.150002
"2018-12-19",40.2225,1495.079956,47.900002,103.690002,68.970001
"2018-12-20",39.2075,1460.829956,47.540001,101.510002,67.529999
"2018-12-21",37.682499,1377.449951,47.57,98.230003,72.370003
"2018-12-24",36.7075,1343.959961,45.959999,94.129997,68.099998
"2018-12-26",39.2925,1470.900024,46.939999,100.559998,73.010002
"2018-12-27",39.037498,1461.640015,47.529999,101.18,73.669998
"2018-12-28",39.057499,1478.02002,47.200001,100.389999,73.339996
"2018-12-31",39.435001,1501.969971,47.349998,101.57,74.139999
"2019-01-02",39.48,1539.130005,46.93,101.120003,74.059998
"2019-01-03",35.547501,1500.280029,46.639999,97.400002,72.75
"2019-01-04",37.064999,1575.390015,47.57,101.93,74.650002
"2019-01-07",36.982498,1629.51001,46.950001,102.059998,75.720001
"2019-01-08",37.6875,1656.579956,47.48,102.800003,76.730003
"2019-01-09",38.327499,1659.420044,46.57,104.269997,76.589996
"2019-01-10",38.450001,1656.219971,47.07,103.599998,76.419998
"2019-01-11",38.072498,1640.560059,47.34,102.800003,76.040001
"2019-01-14",37.5,1617.209961,47.150002,102.050003,76.089996
"2019-01-15",38.267502,1674.560059,47.57,105.010002,77.879997
"2019-01-16",38.735001,1683.780029,46.919998,105.379997,77.68
"2019-01-17",38.965,1693.219971,47.060001,106.120003,79.129997
"2019-01-18",39.205002,1696.199951,47.610001,107.709999,80.449997
"2019-01-22",38.325001,1632.170044,47.720001,105.68,80.75
"2019-01-23",38.48,1640.02002,48.27,106.709999,80.5
"2019-01-24",38.174999,1654.930054,47.689999,106.199997,80.440002
"2019-01-25",39.439999,1670.569946,47.369999,107.169998,80.610001
"2019-01-28",39.075001,1637.890015,47.169998,105.080002,80.32
"2019-01-29",38.669998,1593.880005,47.400002,102.940002,80.220001
"2019-01-30",41.3125,1670.430054,47.860001,106.379997,81.279999
"2019-01-31",41.610001,1718.72998,48.130001,104.43,81.879997
"2019-02-01",41.630001,1626.22998,48.700001,102.779999,81.510002
"2019-02-04",42.8125,1633.310059,49.25,105.739998,81.989998
"2019-02-05",43.544998,1658.810059,49.259998,107.220001,82.860001
"2019-02-06",43.560001,1640.26001,49.259998,106.029999,82.709999
"2019-02-07",42.735001,1614.369995,49.419998,105.269997,82.389999
"2019-02-08",42.602501,1588.219971,49.5,105.669998,82.360001
"2019-02-11",42.357498,1591,49.610001,105.25,83.68
"2019-02-12",42.7225,1638.01001,49.66,106.889999,84.709999
"2019-02-13",42.544998,1640,49.790001,106.809998,85.400002
"2019-02-14",42.700001,1622.650024,45.59,106.900002,84.68
"2019-02-15",42.605,1607.949951,45.240002,108.220001,85.379997
"2019-02-19",42.732498,1627.579956,44.830002,108.169998,84.57
"2019-02-20",43.0075,1622.099976,45.099998,107.150002,84.839996
"2019-02-21",42.764999,1619.439941,45.860001,109.410004,83.949997
"2019-02-22",43.2425,1631.560059,45.279999,110.970001,84.760002
"2019-02-25",43.557499,1633,44.939999,111.589996,85.169998
"2019-02-26",43.5825,1636.400024,44.689999,112.360001,85.800003
"2019-02-27",43.717499,1641.089966,44.939999,112.169998,86.169998
"2019-02-28",43.287498,1639.829956,45.34,112.029999,85.730003
"2019-03-01",43.7425,1671.72998,45.380001,112.529999,87.160004
"2019-03-04",43.962502,1696.170044,45.650002,112.260002,85.639999
"2019-03-05",43.8825,1692.430054,45.599998,111.699997,85.440002
"2019-03-06",43.630001,1668.949951,45.450001,111.75,85.129997
"2019-03-07",43.125,1625.949951,45.279999,110.389999,85.260002
"2019-03-08",43.227501,1620.800049,44.84,110.510002,84.800003
"2019-03-11",44.724998,1670.619995,46.18,112.830002,85.82
"2019-03-12",45.227501,1673.099976,46.049999,113.620003,85.43
"2019-03-13",45.427502,1690.810059,46.220001,114.5,85.93
"2019-03-14",45.932499,1686.219971,45.700001,114.589996,86.870003
"2019-03-15",46.529999,1712.359985,45.299999,115.910004,86.800003
"2019-03-18",47.005001,1742.150024,45.41,117.57,87.82
"2019-03-19",46.6325,1761.849976,45.560001,117.650002,87.690002
"2019-03-20",47.040001,1797.27002,45.529999,117.519997,86.690002
"2019-03-21",48.772499,1819.26001,45.509998,120.220001,88.010002
"2019-03-22",47.762501,1764.77002,45.93,117.050003,82.190002
"2019-03-25",47.185001,1774.26001,46.029999,117.660004,82.330002
"2019-03-26",46.697498,1783.76001,46.639999,117.910004,83.379997
"2019-03-27",47.1175,1765.699951,46.610001,116.769997,83.089996
"2019-03-28",47.18,1773.420044,46.580002,116.93,84.040001
"2019-03-29",47.487499,1780.75,46.860001,117.940002,84.209999
"2019-04-01",47.810001,1814.189941,46.720001,119.019997,85.230003
"2019-04-02",48.505001,1813.97998,46.57,119.190002,84.370003
"2019-04-03",48.837502,1820.699951,46.18,119.970001,84.470001
"2019-04-04",48.922501,1818.859985,46.48,119.360001,85.279999
"2019-04-05",49.25,1837.280029,46.470001,119.889999,85.400002
"2019-04-08",50.025002,1849.859985,46.549999,119.93,84.730003
"2019-04-09",49.875,1835.839966,46.669998,119.279999,84.279999
"2019-04-10",50.154999,1847.329956,46.639999,120.190002,84.879997
"2019-04-11",49.737499,1844.069946,46.709999,120.330002,85
"2019-04-12",49.717499,1843.060059,46.740002,120.949997,86.239998
"2019-04-15",49.807499,1844.869995,47,121.050003,86.830002
"2019-04-16",49.8125,1863.040039,46.950001,120.769997,87.800003
"2019-04-17",50.782501,1864.819946,47.279999,121.769997,88.730003
"2019-04-18",50.965,1861.689941,47.48,123.370003,89.199997
"2019-04-22",51.1325,1887.310059,47.400002,123.760002,87.360001
"2019-04-23",51.869999,1923.77002,48.209999,125.440002,87.43
"2019-04-24",51.790001,1901.75,47.98,125.010002,88.389999
"2019-04-25",51.32,1902.25,47.84,129.149994,87.559998
"2019-04-26",51.075001,1950.630005,48.259998,129.889999,88.309998
"2019-04-29",51.1525,1938.430054,48.419998,129.770004,88.260002
"2019-04-30",50.1675,1926.52002,49.060001,130.600006,87.830002
"2019-05-01",52.630001,1911.52002,48.59,127.879997,85.900002
"2019-05-02",52.287498,1900.819946,48.389999,126.209999,85.269997
"2019-05-03",52.9375,1962.459961,48.720001,128.899994,85.699997
"2019-05-06",52.119999,1950.550049,48.470001,128.149994,83.57
"2019-05-07",50.715,1921,48,125.519997,82.540001
"2019-05-08",50.724998,1917.77002,47.849998,125.510002,82.769997
"2019-05-09",50.18,1899.869995,47.400002,125.5,82.980003
"2019-05-10",49.294998,1889.97998,48.189999,127.129997,83.949997
"2019-05-13",46.43,1822.680054,48.049999,123.349998,82.529999
"2019-05-14",47.165001,1840.119995,48.689999,124.730003,83.669998
"2019-05-15",47.73,1871.150024,49.18,126.019997,84.010002
"2019-05-16",47.52,1907.569946,49.580002,128.929993,84.279999
"2019-05-17",47.25,1869,49.200001,128.070007,84.57
"2019-05-20",45.772499,1858.969971,48.849998,126.220001,82.849998
"2019-05-21",46.650002,1857.52002,48.599998,126.900002,83.639999
"2019-05-22",45.695,1859.680054,49.650002,127.669998,83.199997
"2019-05-23",44.915001,1815.47998,49.849998,126.18,82.639999
"2019-05-24",44.7425,1823.280029,49.610001,126.239998,82.160004
"2019-05-28",44.557499,1836.430054,49.099998,126.160004,81.199997
"2019-05-29",44.345001,1819.189941,48.610001,124.940002,78.870003
"2019-05-30",44.575001,1816.319946,49.25,125.730003,79.260002
"2019-05-31",43.767502,1775.069946,49.130001,123.68,77.139999
"2019-06-03",43.325001,1692.689941,49.98,119.839996,77.959999
"2019-06-04",44.91,1729.560059,50,123.160004,81.620003
"2019-06-05",45.634998,1738.5,50.779999,125.830002,82.720001
"2019-06-06",46.305,1754.359985,51.400002,127.82,82.449997
"2019-06-07",47.537498,1804.030029,51.490002,131.399994,83.410004
"2019-06-10",48.145,1860.630005,51.380001,132.600006,82.580002
"2019-06-11",48.702499,1863.699951,51.330002,132.100006,83.260002
"2019-06-12",48.547501,1855.319946,51.639999,131.490005,82.629997
"2019-06-13",48.537498,1870.300049,51.130001,132.320007,83.610001
"2019-06-14",48.185001,1869.670044,51.310001,132.449997,83.440002
"2019-06-17",48.4725,1886.030029,50.869999,132.850006,82.110001
"2019-06-18",49.612499,1901.369995,50.639999,135.160004,84.300003
"2019-06-19",49.467499,1908.790039,51.119999,135.690002,83.550003
"2019-06-20",49.865002,1918.189941,51.66,136.949997,85.239998
"2019-06-21",49.695,1911.300049,51.549999,136.970001,85.75
"2019-06-24",49.645,1913.900024,51.919998,137.779999,84.5
"2019-06-25",48.892502,1878.27002,51.759998,133.429993,82.620003
"2019-06-26",49.950001,1897.829956,51.119999,133.929993,82.550003
"2019-06-27",49.935001,1904.280029,51.080002,134.149994,83.660004
"2019-06-28",49.48,1893.630005,50.919998,133.960007,83.949997
"2019-07-01",50.387501,1922.189941,51.599998,135.679993,85.410004
"2019-07-02",50.682499,1934.310059,51.98,136.580002,84.959999
"2019-07-03",51.102501,1939,52.099998,137.460007,86.199997
"2019-07-05",51.057499,1942.910034,52.110001,137.059998,86.82
"2019-07-08",50.005001,1952.319946,52,136.960007,88.480003
"2019-07-09",50.310001,1988.300049,51.59,136.460007,88.040001
"2019-07-10",50.807499,2017.410034,51.82,137.850006,87.440002
"2019-07-11",50.4375,2001.069946,52.040001,138.399994,88.290001
"2019-07-12",50.825001,2011,52.119999,138.899994,89.120003
"2019-07-15",51.302502,2020.98999,52.130001,138.899994,89.480003
"2019-07-16",51.125,2009.900024,52.139999,137.080002,88.599998
"2019-07-17",50.837502,1992.030029,52.18,136.270004,87.5
"2019-07-18",51.415001,1977.900024,52.029999,136.419998,87.440002
"2019-07-19",50.647499,1964.52002,51.389999,136.619995,86.550003
"2019-07-22",51.805,1985.630005,51.220001,138.429993,85.970001
"2019-07-23",52.209999,1994.48999,54.330002,139.289993,86.699997
"2019-07-24",52.1675,2000.810059,53.779999,140.720001,86.699997
"2019-07-25",51.755001,1973.819946,53.07,140.190002,87.279999
"2019-07-26",51.935001,1943.050049,54.169998,141.339996,87.540001
"2019-07-29",52.419998,1912.449951,53.990002,141.029999,87.620003
"2019-07-30",52.195,1898.530029,53.720001,140.350006,87.199997
"2019-07-31",53.259998,1866.780029,52.630001,136.270004,86.029999
"2019-08-01",52.107498,1855.319946,52.029999,138.059998,83.120003
"2019-08-02",51.005001,1823.23999,52.330002,136.899994,81.139999
"2019-08-05",48.334999,1765.130005,51.650002,132.210007,78.970001
"2019-08-06",49.25,1787.829956,52.27,134.690002,81.300003
"2019-08-07",49.759998,1793.400024,53.18,135.279999,81.279999
"2019-08-08",50.857498,1832.890015,53.689999,138.889999,83
"2019-08-09",50.247501,1807.579956,53.419998,137.710007,81.980003
"2019-08-12",50.119999,1784.920044,53.200001,135.789993,81.650002
"2019-08-13",52.2425,1824.339966,53.5,138.600006,83.32
"2019-08-14",50.6875,1762.959961,52.990002,133.979996,81.029999
"2019-08-15",50.435001,1776.119995,53.869999,133.679993,79.510002
